page,paragraph_enum,text,clean_text,y0,x0,y1,x1,width,height
38,0,"shall combinations of elements or principles be considered to be known, disclosed, in the public domain nor in Receiving Party’s possession merely because individual elements thereof are known, disclosed, in the public domain or in Receiving Party’s possession.","shall combinations of elements or principles be considered to be known, disclosed, in the public domain nor in Receiving Party’s possession merely because individual elements thereof are known, disclosed, in the public domain or in Receiving Party’s possession.",101.38008117675781,50.04999923706055,120.31757354736328,544.9498901367188,494.8998908996582,18.93749237060547
38,3,"(b) Authorized Disclosure. Notwithstanding the provisions of this Article 14, each Party may disclose the terms of this Agreement (i) in connection with the requirements of an initial public offering or securities filing; (ii) in confidence, to accountants, attorneys, other professional advisors, banks, and financing sources and their advisors; (iii) in confidence, in connection with the enforcement of this Agreement or rights under this Agreement; or (iv) in confidence, in connection with a merger or acquisition or proposed merger or acquisition, or a sale or proposed sale of its assets or business, or the like.","(b) Authorized Disclosure. Notwithstanding the provisions of this Article 14, each Party may disclose the terms of this Agreement (i) in connection with the requirements of an initial public offering or securities filing; (ii) in confidence, to accountants, attorneys, other professional advisors, banks, and financing sources and their advisors; (iii) in confidence, in connection with the enforcement of this Agreement or rights under this Agreement; or (iv) in confidence, in connection with a merger or acquisition or proposed merger or acquisition, or a sale or proposed sale of its assets or business, or the like.",317.26776123046875,50.04999923706055,367.13653564453125,544.9502563476562,494.9002571105957,49.8687744140625
38,4,"14.5 Publicity. Each Party may disclose the existence of this Agreement, but agrees that the terms and conditions of this Agreement will be treated as Confidential Information of the other Party. Except as otherwise required by Applicable Laws or regulations, neither Party shall make any public announcement or press release regarding this Agreement or any terms thereof, or otherwise use the name, logos, trademarks or products of the other Party in any publication, without the other Party’s express prior written consent.","14.5 Publicity. Each Party may disclose the existence of this Agreement, but agrees that the terms and conditions of this Agreement will be treated as Confidential Information of the other Party. Except as otherwise required by Applicable Laws or regulations, neither Party shall make any public announcement or press release regarding this Agreement or any terms thereof, or otherwise use the name, logos, trademarks or products of the other Party in any publication, without the other Party’s express prior written consent.",376.60516357421875,50.04999923706055,416.37432861328125,544.9503173828125,494.90031814575195,39.7691650390625
38,5,"14.6 Remedies. The Parties acknowledge and agree that the provisions of this Article 14 are necessary for the protection of the business and goodwill of the Parties and are considered by the Parties to be reasonable for such purpose. Each Party agrees that any violation of this Article 14 by it or its Affiliate, or Subcontractors may cause substantial and irreparable harm to the other Party and, therefore, in the event of any violation or threatened violation of this Article 14 by the Receiving Party, the Disclosing Party shall be entitled to seek specific performance and other injunctive and equitable relief in addition to any other legal remedies available.","14.6 Remedies. The Parties acknowledge and agree that the provisions of this Article 14 are necessary for the protection of the business and goodwill of the Parties and are considered by the Parties to be reasonable for such purpose. Each Party agrees that any violation of this Article 14 by it or its Affiliate, or Subcontractors may cause substantial and irreparable harm to the other Party and, therefore, in the event of any violation or threatened violation of this Article 14 by the Receiving Party, the Disclosing Party shall be entitled to seek specific performance and other injunctive and equitable relief in addition to any other legal remedies available.",425.84295654296875,50.04999923706055,475.71173095703125,544.949951171875,494.89995193481445,49.8687744140625
38,7,"15.1 Term. This Agreement shall enter into force on the Effective Date. The Agreement shall have an initial term of ten (10) years commencing from the Effective Date and ending on the tenth (10th) anniversary thereof (the “Initial Term”), unless earlier terminated by either Party in accordance with the provisions of Section 15.2 or Section 15.3. Thereafter, Bellicum shall have consecutive separate options to extend the Term for successive renewal terms of five (5) years each (each, a “Renewal Term”, and","15.1 Term. This Agreement shall enter into force on the Effective Date. The Agreement shall have an initial term of ten (10) years commencing from the Effective Date and ending on the tenth (10th) anniversary thereof (the “Initial Term”), unless earlier terminated by either Party in accordance with the provisions of Section 15.2 or Section 15.3. Thereafter, Bellicum shall have consecutive separate options to extend the Term for successive renewal terms of five (5) years each (each, a “Renewal Term”, and",503.48651123046875,50.04999923706055,543.2551879882812,544.9498291015625,494.89982986450195,39.7686767578125
39,0,"collectively with the Initial Term, the “Term”). Provided Bellicum is not then in default with its material obligations hereunder, Bellicum may exercise each such renewal option by giving written notice to Miltenyi not later than six (6) months prior to the expiration of the current Term.","collectively with the Initial Term, the “Term”). Provided Bellicum is not then in default with its material obligations hereunder, Bellicum may exercise each such renewal option by giving written notice to Miltenyi not later than six (6) months prior to the expiration of the current Term.",101.37910461425781,50.04999923706055,130.4167938232422,544.9503784179688,494.9003791809082,29.037689208984375
39,1,"15.2 Termination for Cause. Notwithstanding Section 15.1 either Party may, in addition to any other remedies available to it under this Agreement or by law, terminate this Agreement or any particular Module as follows:","15.2 Termination for Cause. Notwithstanding Section 15.1 either Party may, in addition to any other remedies available to it under this Agreement or by law, terminate this Agreement or any particular Module as follows:",139.8854522705078,50.04999923706055,159.4543914794922,544.9497680664062,494.8997688293457,19.568939208984375
39,2,"(a) Termination for Material Breach. A Party may terminate this Agreement or a particular Module by providing written notice to the other Party describing the other Party’s material breach and demanding its cure, in the event that the other Party materially breaches a material provision of this Agreement or such Module and fails to cure such breach within thirty (30) days of receipt of such notice of the breach or, if the breach is not susceptible to cure within such thirty (30) day period, if the breaching Party fails to submit to the notifying Party and implement within such thirty (30) day period a written remedial action plan reasonably satisfactory to the notifying Party that sets out appropriate corrective action for remedying such breach promptly after such 30-day period expires.","(a) Termination for Material Breach. A Party may terminate this Agreement or a particular Module by providing written notice to the other Party describing the other Party’s material breach and demanding its cure, in the event that the other Party materially breaches a material provision of this Agreement or such Module and fails to cure such breach within thirty (30) days of receipt of such notice of the breach or, if the breach is not susceptible to cure within such thirty (30) day period, if the breaching Party fails to submit to the notifying Party and implement within such thirty (30) day period a written remedial action plan reasonably satisfactory to the notifying Party that sets out appropriate corrective action for remedying such breach promptly after such 30-day period expires.",168.9230499267578,50.04999923706055,228.8918914794922,544.9503784179688,494.9003791809082,59.968841552734375
39,3,"(b) Termination for Bankruptcy or Insolvency. A Party may terminate this Agreement upon thirty (30) days’ written notice to the other Party in the event the other Party shall have become insolvent or bankrupt, or shall have made an assignment for the benefit of its creditors, or there shall have been appointed a trustee or receiver of the other Party, or if any case or proceeding shall have been commenced or other action taken by or against the other Party in bankruptcy or seeking reorganization, liquidation, dissolution, winding- up, arrangement, composition or readjustment of its debts or any relief under any bankruptcy, insolvency, reorganization or other similar act or law of any jurisdiction now or hereinafter in effect that is not dismissed within thirty (30) days after commencement.","(b) Termination for Bankruptcy or Insolvency. A Party may terminate this Agreement upon thirty (30) days’ written notice to the other Party in the event the other Party shall have become insolvent or bankrupt, or shall have made an assignment for the benefit of its creditors, or there shall have been appointed a trustee or receiver of the other Party, or if any case or proceeding shall have been commenced or other action taken by or against the other Party in bankruptcy or seeking reorganization, liquidation, dissolution, winding- up, arrangement, composition or readjustment of its debts or any relief under any bankruptcy, insolvency, reorganization or other similar act or law of any jurisdiction now or hereinafter in effect that is not dismissed within thirty (30) days after commencement.",238.3605499267578,50.04999923706055,298.32940673828125,544.9503784179688,494.9003791809082,59.96885681152344
39,4,"(c) Termination for Force Majeure. A Party may terminate this Agreement or a particular Module upon providing written notice to the other Party if the other Party is affected by a Force Majeure event which cannot be removed, overcome or abated within three (3) continuous months (or within such other period as the Parties jointly shall agree in writing) from the initial date of such Force Majeure event.","(c) Termination for Force Majeure. A Party may terminate this Agreement or a particular Module upon providing written notice to the other Party if the other Party is affected by a Force Majeure event which cannot be removed, overcome or abated within three (3) continuous months (or within such other period as the Parties jointly shall agree in writing) from the initial date of such Force Majeure event.",307.79803466796875,50.04999923706055,347.56671142578125,544.950439453125,494.90044021606445,39.7686767578125
39,5,"15.3 Discontinuance or Suspension of Bellicum Product Program or Without Cause Termination. Bellicum may terminate this Agreement or a particular Module upon ninety (90) days written notice to Miltenyi: 1) if Bellicum, in its sole and absolute discretion, discontinues or indefinitely suspends the development and/or commercialization of the Bellicum Product(s) or 2) without cause for any reason or no reason. Upon the termination of this Agreement or such Module pursuant to this Section 15.3, Bellicum’s sole obligation shall be for it to make payment of all undisputed and properly due amounts payable for Miltenyi Product ordered prior to the effective date of such termination of each terminated Module, including any Purchase Order to be made by Bellicum in connection with Bellicum’s then- outstanding obligation to purchase quantities of Miltenyi Product forecasted with respect to an applicable Firm Zone. For clarity, termination of this Agreement or any Module pursuant to this Section 15.3 shall not release Bellicum from its payment obligations with respect to the quantities set forth in any Purchase Orders or quantities forecasted for any Firm Zone.","15.3 Discontinuance or Suspension of Bellicum Product Program or Without Cause Termination. Bellicum may terminate this Agreement or a particular Module upon ninety (90) days written notice to Miltenyi: 1) if Bellicum, in its sole and absolute discretion, discontinues or indefinitely suspends the development and/or commercialization of the Bellicum Product(s) or 2) without cause for any reason or no reason. Upon the termination of this Agreement or such Module pursuant to this Section 15.3, Bellicum’s sole obligation shall be for it to make payment of all undisputed and properly due amounts payable for Miltenyi Product ordered prior to the effective date of such termination of each terminated Module, including any Purchase Order to be made by Bellicum in connection with Bellicum’s then- outstanding obligation to purchase quantities of Miltenyi Product forecasted with respect to an applicable Firm Zone. For clarity, termination of this Agreement or any Module pursuant to this Section 15.3 shall not release Bellicum from its payment obligations with respect to the quantities set forth in any Purchase Orders or quantities forecasted for any Firm Zone.",357.03533935546875,50.04999923706055,447.30450439453125,544.9505615234375,494.90056228637695,90.2691650390625
39,6,"15.4 Expiration or termination of this Agreement or a particular Module for any reason shall not release either Party from liability accrued under this Agreement or such Module, respectively, prior to such expiration or termination, nor preclude either Party from pursuing any rights or remedies accrued prior to such expiration or termination or accrued at law or in equity with respect to any uncured material breach of this Agreement or such Module.","15.4 Expiration or termination of this Agreement or a particular Module for any reason shall not release either Party from liability accrued under this Agreement or such Module, respectively, prior to such expiration or termination, nor preclude either Party from pursuing any rights or remedies accrued prior to such expiration or termination or accrued at law or in equity with respect to any uncured material breach of this Agreement or such Module.",456.77313232421875,50.04999923706055,496.54180908203125,544.9503784179688,494.9003791809082,39.7686767578125
39,7,15.5 The termination of this Agreement or a particular Module shall not operate to relieve Bellicum from its obligation to pay undisputed and properly due amounts of (a) the Product Price of all,15.5 The termination of this Agreement or a particular Module shall not operate to relieve Bellicum from its obligation to pay undisputed and properly due amounts of (a) the Product Price of all,506.01043701171875,50.04999923706055,525.5794067382812,544.9495239257812,494.8995246887207,19.5689697265625
40,0,"quantities of Miltenyi Products (i) delivered in accordance with this Agreement, such Module(s) and the applicable Quality Agreement up to the effective date of termination and (ii) to be delivered under outstanding Purchase Orders accepted by Miltenyi prior to the date of notice of termination (including the Ordered Quantities) or (iii) forecasted for any Firm Zone in the most recent applicable Monthly Forecast; (b) any Upfront Fee payable under Section 8.1 and any earned Milestone Fee payable under Section 8.2 hereof; and (c) all other undisputed and properly due fees and/or expenses owed to Miltenyi in accordance with this Agreement, such Module(s) and the applicable provided, however, Quality Agreement prior to the date of notice of termination; that in the event of termination of this Agreement or such Module(s) by Bellicum pursuant to Section 15.2 (Termination for Cause), Bellicum shall not be responsible for payments relating to any portion of the Forecast applicable to any period after the effective date of termination. All amounts paid under Sections 8.1 through 8.3 shall be non-refundable once paid.","quantities of Miltenyi Products (i) delivered in accordance with this Agreement, such Module(s) and the applicable Quality Agreement up to the effective date of termination and (ii) to be delivered under outstanding Purchase Orders accepted by Miltenyi prior to the date of notice of termination (including the Ordered Quantities) or (iii) forecasted for any Firm Zone in the most recent applicable Monthly Forecast; (b) any Upfront Fee payable under Section 8.1 and any earned Milestone Fee payable under Section 8.2 hereof; and (c) all other undisputed and properly due fees and/or expenses owed to Miltenyi in accordance with this Agreement, such Module(s) and the applicable provided, however, Quality Agreement prior to the date of notice of termination; that in the event of termination of this Agreement or such Module(s) by Bellicum pursuant to Section 15.2 (Termination for Cause), Bellicum shall not be responsible for payments relating to any portion of the Forecast applicable to any period after the effective date of termination. All amounts paid under Sections 8.1 through 8.3 shall be non-refundable once paid.",100.74873352050781,50.04999923706055,190.3860321044922,544.9503173828125,494.90031814575195,89.63729858398438
40,1,"15.6 Post Termination. Upon the termination or expiry of this Agreement, each Party shall promptly return to the other Party or destroy, at the other Party's request,","15.6 Post Termination. Upon the termination or expiry of this Agreement, each Party shall promptly return to the other Party or destroy, at the other Party's request,",199.8546905517578,50.04999923706055,219.4236297607422,544.9502563476562,494.9002571105957,19.568939208984375
40,2,"(a) any and all Confidential Information of the other Party then in its possession or control, except if such information is covered under surviving license rights, and further provided that each Party may keep one (1) copy of such information in its legal archives for regulatory compliance purposes and in order to determine its ongoing obligations hereunder, including in connection with legal proceedings; and such additional copies of or any computer records or files containing such Confidential Information that have been created solely by the Receiving Party’s automatic archiving and back-up procedures, to the extent created and retained in a manner consistent with the Receiving Party’s standard archiving and back-up procedures, but not for any other use or purpose; and","(a) any and all Confidential Information of the other Party then in its possession or control, except if such information is covered under surviving license rights, and further provided that each Party may keep one (1) copy of such information in its legal archives for regulatory compliance purposes and in order to determine its ongoing obligations hereunder, including in connection with legal proceedings; and such additional copies of or any computer records or files containing such Confidential Information that have been created solely by the Receiving Party’s automatic archiving and back-up procedures, to the extent created and retained in a manner consistent with the Receiving Party’s standard archiving and back-up procedures, but not for any other use or purpose; and",228.8922882080078,50.04999923706055,288.86114501953125,544.9502563476562,494.9002571105957,59.96885681152344
40,3,(b) any and all remaining materials and capital equipment of the other Party then in its possession or control.,(b) any and all remaining materials and capital equipment of the other Party then in its possession or control.,298.32977294921875,50.04999923706055,307.16729736328125,435.74383544921875,385.6938362121582,8.8375244140625
40,6,"All notices, demands, requests, consents, approval and other communications required or permitted to be given under this Agreement shall be in writing and will be delivered personally, or mailed by registered or certified mail, return receipt requested, postage prepaid, or sent by reputable overnight courier service, confirmed by mailing as described above at the address set forth below or to such other address as any Party may give to the other Party in writing for such purpose in accordance with this Article 16:","All notices, demands, requests, consents, approval and other communications required or permitted to be given under this Agreement shall be in writing and will be delivered personally, or mailed by registered or certified mail, return receipt requested, postage prepaid, or sent by reputable overnight courier service, confirmed by mailing as described above at the address set forth below or to such other address as any Party may give to the other Party in writing for such purpose in accordance with this Article 16:",435.31121826171875,50.04999923706055,474.44854736328125,544.9508666992188,494.9008674621582,39.1373291015625
41,5,With a copy to (for legal matters):,With a copy to (for legal matters):,328.63055419921875,50.04999923706055,337.46807861328125,171.24990844726562,121.19990921020508,8.8375244140625
41,7,"All such communications, if personally delivered on a Business Day, will be conclusively deemed to have been received by a Party hereto and to be effective when so delivered, or if sent by overnight courier service on the earlier of the Business Day when confirmation of delivery is provided by such service or when actually received by such Party, or if sent by certified or registered mail on the third Business Day after the Business Day on which deposited in the mail. Each Party will use [...***...] to provide additional notice by email but the failure to provide such notice will not affect the validity of any such notice. Either Party may change its address by giving the other notice thereof in the manner provided herein.","All such communications, if personally delivered on a Business Day, will be conclusively deemed to have been received by a Party hereto and to be effective when so delivered, or if sent by overnight courier service on the earlier of the Business Day when confirmation of delivery is provided by such service or when actually received by such Party, or if sent by certified or registered mail on the third Business Day after the Business Day on which deposited in the mail. Each Party will use [...***...] to provide additional notice by email but the failure to provide such notice will not affect the validity of any such notice. Either Party may change its address by giving the other notice thereof in the manner provided herein.",419.53045654296875,50.04999923706055,478.86798095703125,544.9506225585938,494.9006233215332,59.3375244140625
41,9,"17.1 This Agreement shall not be assignable, pledged or otherwise transferred, nor may any right or obligations hereunder be assigned, pledged or transferred, by either Party to any Third Party without the prior written consent of the other Party, which consent, in the event of a financing transaction by the Party asking for consent, shall not be unreasonably withheld, conditioned or delayed by the other Party; except either Party may assign or otherwise transfer this Agreement without the consent of the other Party to an entity that acquires all or substantially all of the business or assets of the assigning Party relating to the subject matter of this Agreement, whether by merger, acquisition or otherwise; provided that intellectual property rights that are owned or held by the acquiring entity or person to such transaction (if other than one of the Parties to this Agreement) shall not be included in the technology licensed hereunder. In addition, either Party shall have the right to assign or otherwise transfer this Agreement to an Affiliate upon written notice to the non-assigning Party; provided, however, the assigning or transferring Party shall continue to remain liable","17.1 This Agreement shall not be assignable, pledged or otherwise transferred, nor may any right or obligations hereunder be assigned, pledged or transferred, by either Party to any Third Party without the prior written consent of the other Party, which consent, in the event of a financing transaction by the Party asking for consent, shall not be unreasonably withheld, conditioned or delayed by the other Party; except either Party may assign or otherwise transfer this Agreement without the consent of the other Party to an entity that acquires all or substantially all of the business or assets of the assigning Party relating to the subject matter of this Agreement, whether by merger, acquisition or otherwise; provided that intellectual property rights that are owned or held by the acquiring entity or person to such transaction (if other than one of the Parties to this Agreement) shall not be included in the technology licensed hereunder. In addition, either Party shall have the right to assign or otherwise transfer this Agreement to an Affiliate upon written notice to the non-assigning Party; provided, however, the assigning or transferring Party shall continue to remain liable",506.64300537109375,50.04999923706055,596.9116821289062,544.9508056640625,494.90080642700195,90.2686767578125
42,2,"18.1 Neither Party will be liable to the other Party on account of any loss or damage resulting from any delay or failure to perform all or any part of this Agreement if such delay or failure is caused, in whole or in part, by events, occurrences, or causes beyond the reasonable control and without negligence of the Parties (“Force Majeure Event”). Such events, occurrences, or causes will include acts of God, strikes, lockouts, acts of war, riots, civil commotion, terrorist acts, epidemic, failure or default of public utilities or common carriers, destruction of facilities or materials by fire, explosion, earthquake, storm or the like catastrophe, and failure of plant or machinery (provided that such failure could not have been prevented by the exercise of skill, diligence and prudence that would be reasonably and ordinarily expected from a skilled and experienced person engaged in the same type of undertaking under the same or similar circumstances), but the inability to meet financial obligations is expressly excluded.","18.1 Neither Party will be liable to the other Party on account of any loss or damage resulting from any delay or failure to perform all or any part of this Agreement if such delay or failure is caused, in whole or in part, by events, occurrences, or causes beyond the reasonable control and without negligence of the Parties (“Force Majeure Event”). Such events, occurrences, or causes will include acts of God, strikes, lockouts, acts of war, riots, civil commotion, terrorist acts, epidemic, failure or default of public utilities or common carriers, destruction of facilities or materials by fire, explosion, earthquake, storm or the like catastrophe, and failure of plant or machinery (provided that such failure could not have been prevented by the exercise of skill, diligence and prudence that would be reasonably and ordinarily expected from a skilled and experienced person engaged in the same type of undertaking under the same or similar circumstances), but the inability to meet financial obligations is expressly excluded.",209.3234405517578,50.04999923706055,289.49224853515625,544.9506225585938,494.9006233215332,80.16880798339844
42,3,"18.2 The Party affected by a Force Majeure Event shall inform promptly the other Party in writing of the Force Majeure Event’s occurrence, anticipated duration and cessation. The Party giving such notice shall thereupon be excused from such of its obligations hereunder as it is thereby disabled from performing for so long as it is so disabled, provided, however, that such affected Party commences and continues to take reasonable and diligent actions to cure such cause.","18.2 The Party affected by a Force Majeure Event shall inform promptly the other Party in writing of the Force Majeure Event’s occurrence, anticipated duration and cessation. The Party giving such notice shall thereupon be excused from such of its obligations hereunder as it is thereby disabled from performing for so long as it is so disabled, provided, however, that such affected Party commences and continues to take reasonable and diligent actions to cure such cause.",298.96087646484375,50.04999923706055,338.72979736328125,544.9506225585938,494.9006233215332,39.7689208984375
42,5,"19.1 Governing Law. This Agreement shall be governed in all respects by, and construed and enforced in accordance with, the laws of the State of New York, USA, without regard to the conflict of law provisions thereof or the United Nations Convention on Contracts for the International Sale of Goods; provided, however, that any dispute relating to the scope, validity, enforceability or infringement of any Intellectual Property Right will be governed by, and construed and enforced in accordance with, the substantive laws of the jurisdiction in which such Intellectual Property Right applies.","19.1 Governing Law. This Agreement shall be governed in all respects by, and construed and enforced in accordance with, the laws of the State of New York, USA, without regard to the conflict of law provisions thereof or the United Nations Convention on Contracts for the International Sale of Goods; provided, however, that any dispute relating to the scope, validity, enforceability or infringement of any Intellectual Property Right will be governed by, and construed and enforced in accordance with, the substantive laws of the jurisdiction in which such Intellectual Property Right applies.",367.13592529296875,50.04999923706055,417.00469970703125,544.9501953125,494.90019607543945,49.8687744140625
42,6,"19.2 Dispute Resolution Procedures. Should any dispute, claim or controversy arise between the Parties relating to the validity, interpretation, existence, performance, termination or breach of this Agreement (collectively, a “Dispute”), the Parties shall use their best efforts to resolve the Dispute by good faith negotiations, first between their respective representatives directly involved in that Dispute and the Alliance Managers for a period of thirty (30) days, and then, if necessary, between vice presidents of the Parties for an additional fifteen (15) days, and then, if necessary, between Chief Executive Officers of the Parties for an additional five (5) Business Days. Any such Dispute not satisfactorily settled by negotiation in accordance with the foregoing process, either Party may submit such Dispute to a court of competent jurisdiction in accordance with subsection (a) below; provided that nothing in this Section 19.2 will preclude either Party from seeking injunctive relief in any court of competent jurisdiction in accordance with Section (a) below.","19.2 Dispute Resolution Procedures. Should any dispute, claim or controversy arise between the Parties relating to the validity, interpretation, existence, performance, termination or breach of this Agreement (collectively, a “Dispute”), the Parties shall use their best efforts to resolve the Dispute by good faith negotiations, first between their respective representatives directly involved in that Dispute and the Alliance Managers for a period of thirty (30) days, and then, if necessary, between vice presidents of the Parties for an additional fifteen (15) days, and then, if necessary, between Chief Executive Officers of the Parties for an additional five (5) Business Days. Any such Dispute not satisfactorily settled by negotiation in accordance with the foregoing process, either Party may submit such Dispute to a court of competent jurisdiction in accordance with subsection (a) below; provided that nothing in this Section 19.2 will preclude either Party from seeking injunctive relief in any court of competent jurisdiction in accordance with Section (a) below.",426.47332763671875,50.04999923706055,506.64215087890625,544.9502563476562,494.9002571105957,80.1688232421875
42,7,"(a) Submission to Jurisdiction; Waiver of Venue. Each Party hereto agrees that any action, proceeding or claim it commences against the other Party pursuant to this Agreement shall be brought","(a) Submission to Jurisdiction; Waiver of Venue. Each Party hereto agrees that any action, proceeding or claim it commences against the other Party pursuant to this Agreement shall be brought",516.1110229492188,50.04999923706055,535.6797485351562,544.9503784179688,494.9003791809082,19.5687255859375
43,0,"in the courts of the United States for the Southern District of New York, and any appellate court from any thereof, in any action or proceeding arising out of or relating to this Agreement, or for recognition or enforcement of any judgment. Each Party hereby irrevocably and unconditionally submits to the jurisdiction of the State of New York Courts and irrevocably and unconditionally waives, to the fullest extent permitted by law, any objection which it may now or hereafter have to the laying of the venue of any such suit, action or proceeding brought in any such court, any claim that any such suit, action or proceeding brought in such a court has been brought in an inconvenient forum and the right to object, with respect to any such suit, action or proceeding brought in any such court, that such court does not have jurisdiction over such Party. Each Party agrees that a final non-appealable judgment in any such suit, action or proceeding in such a court shall be conclusive and binding and may be enforced in other jurisdictions by suit on the judgment or in any other manner provided by Applicable Law.","in the courts of the United States for the Southern District of New York, and any appellate court from any thereof, in any action or proceeding arising out of or relating to this Agreement, or for recognition or enforcement of any judgment. Each Party hereby irrevocably and unconditionally submits to the jurisdiction of the State of New York Courts and irrevocably and unconditionally waives, to the fullest extent permitted by law, any objection which it may now or hereafter have to the laying of the venue of any such suit, action or proceeding brought in any such court, any claim that any such suit, action or proceeding brought in such a court has been brought in an inconvenient forum and the right to object, with respect to any such suit, action or proceeding brought in any such court, that such court does not have jurisdiction over such Party. Each Party agrees that a final non-appealable judgment in any such suit, action or proceeding in such a court shall be conclusive and binding and may be enforced in other jurisdictions by suit on the judgment or in any other manner provided by Applicable Law.",101.37983703613281,50.04999923706055,191.0173797607422,544.9505615234375,494.90056228637695,89.63754272460938
43,1,"(b) Waiver of Jury Trial. Due to the high costs and time involved in commercial litigation before a jury, THE PARTIES HEREBY WAIVE ALL RIGHT TO A JURY TRIAL WITH RESPECT TO ANY AND ALL ISSUES IN ANY ACTION OR PROCEEDING ARISING OUT OF OR RELATED TO THIS AGREEMENT.","(b) Waiver of Jury Trial. Due to the high costs and time involved in commercial litigation before a jury, THE PARTIES HEREBY WAIVE ALL RIGHT TO A JURY TRIAL WITH RESPECT TO ANY AND ALL ISSUES IN ANY ACTION OR PROCEEDING ARISING OUT OF OR RELATED TO THIS AGREEMENT.",200.4860382080078,50.04999923706055,229.5234832763672,544.9503173828125,494.90031814575195,29.037445068359375
43,2,"19.3 Injunctive Relief. Each Party acknowledges that its breach of its obligations under this Agreement may result in immediate and irreparable harm to the other Party, for which there may be no adequate remedy at law. Therefore, in the event of a breach or threatened breach, the non-breaching Party may, in addition to other remedies, immediately seek from any court of competent jurisdiction injunctive relief (including a temporary restraining order, preliminary injunction or other interim equitable relief) prohibiting the breach or threatened breach or compelling specific performance, without the necessity of proving actual damages. Such right to injunctive relief as provided for in this paragraph is in addition to, and is not in limitation of, whatever remedies either Party may be entitled to as a matter of law or equity, including money damages. The Parties agree to waive the requirement of posting a bond in connection with a court’s issuance of an injunction.","19.3 Injunctive Relief. Each Party acknowledges that its breach of its obligations under this Agreement may result in immediate and irreparable harm to the other Party, for which there may be no adequate remedy at law. Therefore, in the event of a breach or threatened breach, the non-breaching Party may, in addition to other remedies, immediately seek from any court of competent jurisdiction injunctive relief (including a temporary restraining order, preliminary injunction or other interim equitable relief) prohibiting the breach or threatened breach or compelling specific performance, without the necessity of proving actual damages. Such right to injunctive relief as provided for in this paragraph is in addition to, and is not in limitation of, whatever remedies either Party may be entitled to as a matter of law or equity, including money damages. The Parties agree to waive the requirement of posting a bond in connection with a court’s issuance of an injunction.",240.8861846923828,50.04999923706055,321.05474853515625,544.9505004882812,494.9005012512207,80.16856384277344
43,4,"20.1 Governing Further Actions. Each Party will execute, acknowledge and deliver such further instruments, and do all such other acts, as may be necessary or appropriate in order to carry out the purposes and intent of the Agreement.","20.1 Governing Further Actions. Each Party will execute, acknowledge and deliver such further instruments, and do all such other acts, as may be necessary or appropriate in order to carry out the purposes and intent of the Agreement.",349.46112060546875,50.04999923706055,369.02984619140625,544.9496459960938,494.8996467590332,19.5687255859375
43,5,"20.2 Independent Contractors. The relationship between Miltenyi and Bellicum created by this Agreement is one of independent contractors. Neither Party shall have the power or authority to bind or obligate the other Party, or purport to take on any obligation or responsibility, or make any representations, warranties, guarantees or endorsements to anyone, on behalf of the other Party, except as expressly permitted in this Agreement.","20.2 Independent Contractors. The relationship between Miltenyi and Bellicum created by this Agreement is one of independent contractors. Neither Party shall have the power or authority to bind or obligate the other Party, or purport to take on any obligation or responsibility, or make any representations, warranties, guarantees or endorsements to anyone, on behalf of the other Party, except as expressly permitted in this Agreement.",378.49847412109375,50.04999923706055,418.26739501953125,544.9500732421875,494.90007400512695,39.7689208984375
43,6,"20.3 Entire Agreement and Amendment. This Agreement (including all Exhibits attached hereto, which are incorporated herein by reference, and as amended from time to time in accordance with the provisions hereof) and any Quality Agreement(s) sets forth all of the covenants, promises, agreements, warranties, representations, conditions and understandings between the Parties hereto with respect to the subject matter hereof, and constitutes and contains the complete, final, and exclusive understanding and agreement of the Parties with respect to the subject matter hereof, and cancels, supersedes and terminates all prior agreements and understanding between the Parties with respect to the subject matter hereof. There are no covenants, promises, agreements, warranties, representations conditions or understandings, whether oral or written, between the Parties other than as set forth herein or in a Quality Agreement. No subsequent alteration, amendment, change or addition to this Agreement (including all Exhibits attached hereto) shall be binding upon the Parties hereto unless reduced to writing and signed by the respective authorized officers of the Parties.","20.3 Entire Agreement and Amendment. This Agreement (including all Exhibits attached hereto, which are incorporated herein by reference, and as amended from time to time in accordance with the provisions hereof) and any Quality Agreement(s) sets forth all of the covenants, promises, agreements, warranties, representations, conditions and understandings between the Parties hereto with respect to the subject matter hereof, and constitutes and contains the complete, final, and exclusive understanding and agreement of the Parties with respect to the subject matter hereof, and cancels, supersedes and terminates all prior agreements and understanding between the Parties with respect to the subject matter hereof. There are no covenants, promises, agreements, warranties, representations conditions or understandings, whether oral or written, between the Parties other than as set forth herein or in a Quality Agreement. No subsequent alteration, amendment, change or addition to this Agreement (including all Exhibits attached hereto) shall be binding upon the Parties hereto unless reduced to writing and signed by the respective authorized officers of the Parties.",427.73602294921875,50.04999923706055,518.0049438476562,544.9505004882812,494.9005012512207,90.2689208984375
